Unnamed: 0,SeqID,PAS_261_300,distance_261_300,PAS_301_350,distance_301_350,AllOligomerScore_200_260,AllOligomerScore_261_301,AllOligomerScore_290_310,AllOligomerScore_301_350,Y
21325,>NC_004354.4:16614247-16614847,3.57,0,3.5,18,112.65,74.01,40.0,93.46,-1
21326,>NC_004354.4:16061569-16062169,2.86,20,2.6,39,104.25,65.98,24.31,77.7,-1
21327,>NT_037436.4:17456620-17457220,3.74,24,3.98,17,91.45,81.86,39.26,111.54,-1
21328,>NT_033778.4:14739059-14739659,3.24,17,3.26,37,142.18,64.65,25.64,80.34,-1
21329,>NC_004354.4:11677034-11677634,2.95,1,3.14,15,91.91,67.59,29.37,72.93,-1
21330,>NC_004354.4:8999110-8999710,3.09,3,3.98,34,53.34,70.75,49.4,98.6,-1
21331,>NT_033777.3:30054467-30055067,3.05,18,2.77,4,88.47,64.37,14.02,63.0,-1
21332,>NT_033778.4:22329469-22330069,3.98,27,3.98,41,124.15,85.81,30.29,85.5,-1
21333,>NT_033777.3:4441028-4441628,3.26,31,2.95,19,105.81,84.38,31.26,73.69,-1
21334,>NC_004354.4:11484760-11485360,2.83,33,3.12,42,89.28,50.88,24.34,68.3,-1
21335,>NT_033779.5:422260-422860,3.24,19,2.71,5,101.98,66.22,26.42,88.98,-1
21336,>NC_004354.4:11344511-11345111,3.49,23,3.18,16,112.72,64.28,28.63,74.71,-1
21337,>NT_033777.3:7981983-7982583,3.61,9,3.12,42,109.9,75.82,30.41,88.6,-1
21338,>NT_033777.3:23859924-23860524,3.77,4,3.77,42,79.55,74.68,51.13,123.55,-1
21339,>NC_004354.4:8437065-8437665,3.49,27,3.01,42,88.21,73.37,27.45,71.22,-1
21340,>NC_004354.4:14933201-14933801,3.98,32,3.57,0,65.52,92.96,27.45,88.76,-1
21341,>NT_033779.5:283085-283685,3.24,14,3.24,5,96.63,71.57,25.68,74.33,-1
21342,>NT_033777.3:14152461-14153061,3.53,10,3.22,40,103.1,76.5,40.05,76.92,-1
21343,>NT_033777.3:16261234-16261834,3.26,13,2.71,16,97.14,76.2,25.15,56.29,-1
21344,>NC_004354.4:16286812-16287412,3.98,10,3.37,43,82.55,88.12,37.34,68.94,-1
21345,>NT_037436.4:21405125-21405725,3.98,1,3.36,19,114.16,73.56,36.19,75.48,-1
21346,>NT_037436.4:13978101-13978701,3.49,29,3.18,29,100.36,84.8,38.36,73.59,-1
21347,>NT_033778.4:16433552-16434152,3.29,0,3.12,36,95.06,64.46,31.32,69.09,-1
21348,>NT_033778.4:23847133-23847733,2.74,32,2.88,43,102.7,64.27,23.91,66.08,-1
21349,>NT_033777.3:23994899-23995499,3.03,20,3.98,38,73.99,71.94,36.83,99.63,-1
21350,>NT_033779.5:10765397-10765997,3.24,17,3.18,5,109.4,81.62,27.44,82.89,-1
21351,>NT_037436.4:358123-358723,3.53,12,2.43,43,81.2,70.55,29.89,57.76,-1
21352,>NC_004354.4:8716413-8717013,3.61,16,2.57,43,92.47,72.9,33.02,54.82,-1
21353,>NT_033777.3:21140065-21140665,3.12,11,3.28,1,95.32,62.8,18.8,77.63,-1
21354,>NT_033777.3:19841740-19842340,3.49,9,3.61,7,117.68,73.97,29.57,76.15,-1
21355,>NC_004354.4:2092072-2092672,3.77,15,3.43,9,68.16,91.12,35.42,103.02,-1
21356,>NT_033779.5:15504302-15504902,3.24,27,3.2,9,112.77,68.28,29.27,69.73,-1
21357,>NT_033779.5:10906127-10906727,3.77,29,3.61,41,86.23,60.25,34.05,117.81,-1
21358,>NT_033777.3:5690593-5691193,3.26,28,3.23,42,93.42,69.84,32.74,83.08,-1
21359,>NT_037436.4:10858126-10858726,3.77,6,3.74,32,142.29,95.71,40.94,106.14,-1
21360,>NC_004354.4:10229595-10230195,3.24,15,3.09,41,94.55,65.4,28.9,62.57,-1
21361,>NT_033777.3:13303556-13304156,3.26,19,3.61,42,102.31,88.86,42.46,63.95,-1
21362,>NT_033778.4:5354471-5355071,3.37,2,2.61,43,120.0,50.45,33.47,63.0,-1
21363,>NT_033779.5:10765600-10766200,2.57,20,3.98,21,123.06,65.32,29.45,98.08,-1
21364,>NT_033777.3:30478549-30479149,3.61,18,3.26,28,84.0,81.15,30.09,79.42,-1
21365,>NT_033779.5:5586893-5587493,3.12,8,3.77,41,98.78,60.35,36.99,94.72,-1
21366,>NT_033777.3:21351954-21352554,2.64,34,3.77,22,87.98,44.08,20.66,86.39,-1
21367,>NC_004354.4:18831823-18832423,3.98,11,3.06,13,107.08,85.82,31.63,86.49,-1
21368,>NT_037436.4:12970914-12971514,3.67,16,3.25,41,94.78,81.89,30.93,72.37,-1
21369,>NT_033778.4:10615948-10616548,3.67,32,3.77,42,111.47,86.51,35.92,83.45,-1
21370,>NC_004354.4:14190405-14191005,3.98,12,3.61,19,79.71,74.85,22.41,76.48,-1
21371,>NT_033778.4:1266047-1266647,3.61,17,3.28,16,106.08,60.75,20.29,88.71,-1
21372,>NT_037436.4:17806201-17806801,3.09,13,3.98,25,85.71,74.45,20.15,101.68,-1
21373,>NT_033777.3:17686160-17686760,3.98,9,3.28,6,90.92,67.05,36.11,90.51,-1
21374,>NT_033778.4:21486806-21487406,3.12,2,3.98,0,98.0,77.45,29.34,83.21,-1
21375,>NT_033777.3:7198681-7199281,3.77,26,3.5,42,113.62,89.21,43.94,88.47,-1
21376,>NT_033779.5:10905407-10906007,3.61,16,2.8,22,82.85,85.83,29.06,72.67,-1
21377,>NT_033778.4:16242834-16243434,3.46,16,3.12,42,97.64,78.23,30.31,64.27,-1
21378,>NT_033777.3:18739130-18739730,3.77,28,3.98,42,85.35,65.02,34.68,62.76,-1
21379,>NT_037436.4:20993831-20994431,3.24,13,2.99,43,103.73,51.7,22.53,56.35,-1
21380,>NC_004353.4:55753-56353,3.2,14,3.43,31,89.8,78.97,33.63,73.41,-1
21381,>NT_037436.4:11998194-11998794,3.23,16,3.22,17,119.13,74.16,33.77,89.5,-1
21382,>NT_033778.4:20879154-20879754,3.22,14,3.07,18,94.63,69.21,32.06,66.22,-1
21383,>NT_033779.5:21677647-21678247,2.79,29,3.24,25,79.04,56.53,30.06,77.9,-1
21384,>NT_033778.4:16430083-16430683,3.49,12,3.18,42,96.54,79.9,34.43,81.81,-1
21385,>NT_033778.4:17154938-17155538,3.43,1,2.78,11,82.46,66.45,28.85,45.8,-1
21386,>NC_004354.4:10276758-10277358,2.8,17,3.12,42,102.39,69.81,33.27,64.16,-1
21387,>NT_033779.5:9889787-9890387,2.88,16,2.84,41,88.07,58.71,24.06,70.68,-1
21388,>NC_004354.4:10408758-10409358,3.46,9,2.92,38,111.92,67.93,31.76,83.88,-1
21389,>NT_033777.3:29030677-29031277,3.61,7,3.77,9,80.97,77.72,24.18,86.09,-1
21390,>NT_033779.5:17385325-17385925,3.24,1,3.98,42,77.18,65.89,44.63,69.59,-1
21391,>NC_004354.4:15701596-15702196,3.98,15,3.37,7,101.06,73.7,26.78,81.62,-1
21392,>NT_033777.3:7071099-7071699,2.96,2,2.77,20,83.09,67.05,32.36,64.21,-1
21393,>NT_033779.5:18097763-18098363,3.26,15,2.95,42,94.17,63.97,29.17,72.21,-1
21394,>NC_004354.4:16273919-16274519,3.24,23,3.12,42,101.12,70.74,32.58,68.72,-1
21395,>NT_033777.3:25116918-25117518,3.61,10,3.98,42,102.67,83.92,36.89,87.85,-1
21396,>NT_033778.4:10839310-10839910,3.43,30,3.74,43,80.91,73.35,30.94,71.13,-1
21397,>NT_037436.4:17630187-17630787,3.46,0,3.77,42,128.9,60.5,41.64,72.73,-1
21398,>NC_004354.4:655573-656173,3.37,19,3.98,17,90.69,60.12,26.79,107.7,-1
21399,>NT_037436.4:11524098-11524698,3.98,22,3.74,43,104.3,88.99,32.78,82.64,-1
21400,>NT_033779.5:157366-157966,3.26,18,3.06,43,86.85,67.18,29.37,74.37,-1
21401,>NT_033778.4:23356141-23356741,3.74,20,2.42,38,85.82,82.85,32.99,54.14,-1
21402,>NT_033778.4:12258288-12258888,3.09,11,3.74,43,102.49,71.99,31.86,81.94,-1
21403,>NT_033778.4:19022017-19022617,3.12,1,2.37,7,50.59,64.91,31.11,70.08,-1
21404,>NT_037436.4:9337931-9338531,3.2,30,2.53,9,68.41,58.51,30.65,63.51,-1
21405,>NT_033778.4:18775379-18775979,3.49,34,3.43,43,72.81,69.35,29.72,54.41,-1
21406,>NT_033779.5:8321571-8322171,3.61,7,2.77,38,76.97,67.2,35.64,65.74,-1
21407,>NT_037436.4:17647435-17648035,3.98,11,3.33,21,80.89,101.48,35.14,86.53,-1
21408,>NT_033777.3:17614701-17615301,3.61,11,3.37,4,95.2,76.34,27.84,80.26,-1
21409,>NT_037436.4:8905615-8906215,2.55,32,3.57,2,46.38,50.78,28.79,57.83,-1
21410,>NT_037436.4:5789892-5790492,3.24,11,2.74,1,81.4,83.42,27.02,72.46,-1
21411,>NT_037436.4:15575725-15576325,3.53,3,3.25,2,104.61,66.5,45.7,90.15,-1
21412,>NC_004354.4:18828483-18829083,3.74,19,3.98,30,105.2,94.44,45.52,122.61,-1
21413,>NT_033777.3:22294088-22294688,3.77,20,2.72,38,86.7,68.45,17.3,88.44,-1
21414,>NT_033778.4:11462980-11463580,3.77,11,3.26,3,97.08,86.51,32.83,87.73,-1
21415,>NT_033777.3:8304060-8304660,3.67,31,3.36,39,123.29,82.41,33.43,86.26,-1
21416,>NC_004354.4:647856-648456,3.49,23,2.13,6,78.29,72.47,29.84,56.43,-1
21417,>NT_037436.4:10639372-10639972,2.79,20,2.94,43,84.58,62.05,29.05,57.1,-1
21418,>NT_033778.4:12001192-12001792,3.77,21,3.46,17,109.32,78.84,40.27,89.55,-1
21419,>NT_033778.4:14252484-14253084,3.74,11,3.74,43,72.02,70.57,37.83,71.67,-1
21420,>NT_033778.4:24046913-24047513,3.61,33,3.2,31,68.01,66.31,31.02,82.98,-1
21421,>NT_037436.4:19803121-19803721,3.2,0,3.26,1,72.3,61.26,39.13,94.66,-1
21422,>NC_004354.4:15299080-15299680,3.53,28,3.98,26,105.59,67.99,42.09,133.92,-1
21423,>NT_033777.3:4226731-4227331,3.57,1,3.33,5,96.05,73.53,34.83,81.14,-1
21424,>NC_004354.4:15205507-15206107,3.06,25,2.34,29,70.28,59.22,20.36,56.21,-1
21425,>NC_004354.4:15705506-15706106,3.61,15,3.61,42,115.09,82.0,38.52,75.76,-1
21426,>NT_037436.4:11642595-11643195,3.61,23,3.77,42,90.94,78.45,30.75,70.84,-1
21427,>NC_004354.4:7102255-7102855,3.49,16,3.74,13,107.8,94.1,42.86,83.46,-1
21428,>NT_037436.4:10590625-10591225,2.71,28,3.98,17,143.71,59.88,41.23,142.71,-1
21429,>NC_004354.4:482874-483474,3.46,25,3.74,39,123.69,71.52,35.74,77.27,-1
21430,>NT_037436.4:19298554-19299154,3.5,18,2.16,0,92.71,83.44,25.1,56.93,-1
21431,>NT_033777.3:24536027-24536627,3.49,33,2.69,23,104.79,74.92,25.69,69.45,-1
21432,>NT_037436.4:7972243-7972843,3.53,8,3.14,42,102.42,60.28,29.92,56.09,-1
21433,>NT_037436.4:15991539-15992139,3.49,20,3.18,31,109.77,80.78,33.92,91.56,-1
21434,>NC_004354.4:20668125-20668725,3.12,7,3.49,26,93.55,56.98,30.13,84.44,-1
21435,>NC_004354.4:3948975-3949575,3.18,2,3.98,30,39.67,59.09,41.03,121.56,-1
21436,>NT_033777.3:24345988-24346588,3.33,1,2.88,15,91.29,61.72,37.69,69.69,-1
21437,>NC_004354.4:16454204-16454804,3.49,27,3.2,19,122.08,71.84,32.31,81.86,-1
21438,>NT_033777.3:19368804-19369404,3.77,8,2.91,14,79.62,82.41,32.77,78.7,-1
21439,>NT_033778.4:7443518-7444118,3.61,7,2.54,5,102.12,69.63,23.82,62.45,-1
21440,>NC_004354.4:10764814-10765414,3.5,21,3.98,42,89.38,76.36,33.8,74.0,-1
21441,>NC_004354.4:14846172-14846772,3.24,15,2.58,28,108.24,64.91,30.76,61.26,-1
21442,>NC_004354.4:19640914-19641514,2.37,16,2.0,6,65.26,52.61,24.86,50.63,-1
21443,>NC_004354.4:17927371-17927971,3.33,9,3.98,16,91.96,65.61,38.24,122.89,-1
21444,>NC_004354.4:5493068-5493668,3.74,30,3.2,25,126.32,74.55,20.05,87.63,-1
21445,>NT_033779.5:22023955-22024555,3.98,29,3.5,13,108.06,67.03,30.49,77.39,-1
21446,>NC_004354.4:11926130-11926730,3.49,11,2.62,0,105.68,59.33,26.07,74.02,-1
21447,>NT_033777.3:30172294-30172894,3.18,0,3.98,0,83.87,65.56,34.98,100.91,-1
21448,>NT_033777.3:14568005-14568605,2.74,0,3.01,17,93.33,57.96,22.74,66.83,-1
21449,>NT_037436.4:7496855-7497455,2.45,34,3.61,14,75.79,49.04,22.93,68.33,-1
21450,>NT_033778.4:17764152-17764752,3.2,28,2.95,14,85.5,48.42,25.45,72.06,-1
21451,>NC_004353.4:669293-669893,3.26,13,3.77,41,99.73,67.31,35.07,90.88,-1
21452,>NT_033779.5:18714368-18714968,3.2,20,3.37,22,96.64,69.24,26.97,81.27,-1
21453,>NT_033777.3:9454726-9455326,3.98,13,3.67,41,107.69,90.48,45.34,111.67,-1
21454,>NT_033778.4:11967086-11967686,3.03,8,3.98,21,115.19,65.35,33.84,100.21,-1
21455,>NC_004354.4:9261076-9261676,2.86,21,2.94,38,85.35,72.63,28.89,60.92,-1
21456,>NT_033779.5:6910735-6911335,3.53,34,3.25,20,107.84,56.15,31.47,81.14,-1
21457,>NT_033778.4:16046654-16047254,3.61,9,2.21,13,118.8,79.89,33.18,58.89,-1
21458,>NT_033779.5:13142197-13142797,3.67,10,3.49,36,101.34,80.82,33.62,90.54,-1
21459,>NC_004354.4:19618507-19619107,3.57,25,2.71,18,103.09,78.16,29.15,78.36,-1
21460,>NT_033777.3:13834240-13834840,3.98,12,3.98,25,90.19,85.64,36.47,97.35,-1
21461,>NT_033778.4:8449339-8449939,3.36,10,2.88,26,87.8,61.89,17.13,75.47,-1
21462,>NT_033779.5:1200920-1201520,3.2,27,3.53,1,102.19,65.14,19.14,69.02,-1
21463,>NT_033777.3:22464149-22464749,3.2,14,3.46,18,82.09,65.65,27.07,86.97,-1
21464,>NT_033778.4:16203532-16204132,3.43,3,3.26,28,99.32,78.18,37.35,81.1,-1
21465,>NC_004354.4:11126506-11127106,2.74,19,2.34,15,60.04,44.48,24.16,51.4,-1
21466,>NT_033777.3:30581935-30582535,2.89,20,3.12,25,89.1,60.79,22.95,79.85,-1
21467,>NC_004354.4:21421887-21422487,3.67,17,3.98,5,116.63,86.04,50.38,145.47,-1
21468,>NC_004354.4:12748067-12748667,3.26,10,3.67,41,96.42,74.76,30.82,80.3,-1
21469,>NC_004354.4:2038909-2039509,2.57,16,3.33,40,100.04,52.38,29.9,72.71,-1
21470,>NC_004354.4:5957907-5958507,3.24,15,3.09,39,86.47,50.08,22.28,82.99,-1
21471,>NT_033779.5:16661676-16662276,3.5,10,3.98,0,101.44,79.63,29.09,110.59,-1
21472,>NT_033777.3:23890097-23890697,3.22,16,3.98,2,103.3,65.36,24.84,71.66,-1
21473,>NT_033778.4:22801515-22802115,3.49,17,3.77,23,86.22,86.82,38.19,110.62,-1
21474,>NC_004354.4:15854641-15855241,3.06,15,2.55,13,111.01,56.88,19.82,66.52,-1
21475,>NT_033777.3:31591996-31592596,3.74,33,3.25,29,93.64,70.93,30.42,67.45,-1
21476,>NT_033779.5:9544628-9545228,3.98,30,2.96,6,99.16,78.18,33.02,59.09,-1
21477,>NT_033777.3:24345466-24346066,3.74,20,3.67,4,140.93,74.37,28.69,86.98,-1
21478,>NT_033777.3:26945180-26945780,3.24,19,3.36,43,97.69,69.87,30.67,67.3,-1
21479,>NT_033777.3:24943517-24944117,3.98,0,2.82,35,105.32,99.58,43.41,64.26,-1
21480,>NT_033779.5:11138260-11138860,3.43,2,3.61,8,127.87,60.22,29.99,84.3,-1
21481,>NT_037436.4:16567003-16567603,3.49,13,2.72,39,78.48,69.65,22.71,49.07,-1
21482,>NT_033779.5:6931808-6932408,3.2,3,2.6,3,133.6,78.29,38.48,59.31,-1
21483,>NT_033779.5:21311187-21311787,3.74,27,2.61,13,112.74,80.33,18.24,58.83,-1
21484,>NT_033778.4:10478709-10479309,3.5,27,3.28,21,98.71,80.26,32.26,75.15,-1
21485,>NT_037436.4:9097641-9098241,3.77,0,3.98,16,118.03,91.89,51.03,138.49,-1
21486,>NT_033778.4:16203707-16204307,3.22,22,3.74,43,121.71,78.11,37.52,96.85,-1
21487,>NT_033778.4:14944129-14944729,2.95,27,3.43,35,124.05,69.76,34.98,92.14,-1
21488,>NT_033778.4:16901275-16901875,3.12,30,2.71,43,90.58,68.97,26.79,44.77,-1
21489,>NT_033779.5:17481802-17482402,2.88,23,3.61,12,104.8,57.57,26.45,76.04,-1
21490,>NT_037436.4:8942199-8942799,2.78,0,3.25,42,96.53,61.88,36.04,65.56,-1
21491,>NT_033779.5:10272320-10272920,3.77,0,3.24,9,100.51,64.39,36.59,82.19,-1
21492,>NC_004353.4:578221-578821,3.61,1,3.61,18,109.59,95.4,40.23,89.3,-1
21493,>NT_033778.4:22124267-22124867,3.49,1,3.57,8,92.41,76.53,37.86,89.22,-1
21494,>NT_037436.4:16994202-16994802,3.49,11,3.57,43,86.65,84.02,36.28,72.18,-1
21495,>NT_033777.3:4267906-4268506,3.36,0,2.91,14,73.13,62.39,32.2,67.04,-1
21496,>NT_033777.3:12551836-12552436,3.67,29,3.05,43,100.73,93.67,31.84,71.07,-1
21497,>NT_033778.4:14768982-14769582,3.98,15,3.77,25,100.71,86.72,39.17,110.27,-1
21498,>NT_033779.5:13013213-13013813,3.2,9,1.83,40,81.23,65.26,16.82,43.06,-1
21499,>NC_004354.4:11675608-11676208,3.06,33,3.2,2,95.9,62.82,35.71,82.34,-1
21500,>NC_004354.4:21390698-21391298,3.18,8,2.55,16,110.89,60.5,26.36,59.13,-1
21501,>NC_004353.4:1029384-1029984,2.71,22,3.12,30,108.44,64.9,26.37,75.74,-1
21502,>NT_033779.5:6559831-6560431,3.37,20,2.48,41,86.74,52.75,22.5,70.64,-1
21503,>NT_033777.3:15246649-15247249,3.98,32,3.57,15,73.93,71.42,27.54,72.07,-1
21504,>NT_033779.5:116747-117347,3.98,0,2.02,11,119.97,73.61,36.13,55.17,-1
21505,>NT_033778.4:12322293-12322893,3.12,13,3.28,24,109.23,77.85,29.91,93.37,-1
21506,>NT_033779.5:5971902-5972502,3.09,25,2.2,17,64.41,61.23,26.79,54.9,-1
21507,>NT_033778.4:11620115-11620715,2.53,6,3.2,43,114.11,54.53,34.97,63.39,-1
21508,>NT_037436.4:20744208-20744808,3.61,34,3.18,23,107.86,81.06,38.35,78.14,-1
21509,>NT_037436.4:9251854-9252454,3.67,10,3.98,39,110.57,71.65,31.28,122.28,-1
21510,>NC_004354.4:17924504-17925104,3.77,10,3.77,15,136.75,97.67,43.63,118.7,-1
21511,>NT_033778.4:19528571-19529171,3.12,11,2.4,15,113.59,69.52,18.4,53.64,-1
21512,>NT_033777.3:5465168-5465768,3.06,15,2.68,43,69.01,61.36,25.37,83.13,-1
21513,>NT_037436.4:11574461-11575061,3.98,8,3.77,9,110.63,83.08,30.98,95.21,-1
21514,>NT_033777.3:16068510-16069110,3.49,24,3.37,27,139.36,77.04,31.71,94.18,-1
21515,>NT_033777.3:11563927-11564527,2.79,2,3.28,42,116.16,64.21,38.62,79.12,-1
21516,>NT_037436.4:5160452-5161052,3.74,17,3.77,22,111.33,84.78,21.56,115.83,-1
21517,>NC_004354.4:15222351-15222951,2.75,21,2.57,20,71.47,50.79,21.73,52.21,-1
21518,>NT_033777.3:26869008-26869608,2.6,26,3.43,43,74.79,52.53,31.92,74.11,-1
21519,>NT_033778.4:21716314-21716914,3.12,34,3.09,6,84.62,58.39,20.79,66.7,-1
21520,>NT_033779.5:8354849-8355449,3.49,0,2.71,43,95.74,67.24,37.72,65.66,-1
21521,>NT_033777.3:11239417-11240017,3.98,13,2.95,18,100.59,69.89,27.94,74.37,-1
21522,>NT_033779.5:20766674-20767274,3.49,26,3.18,41,92.11,74.56,31.91,63.27,-1
21523,>NT_033778.4:9425764-9426364,3.61,18,3.61,20,97.69,78.57,22.4,83.22,-1
21524,>NC_004353.4:1011315-1011915,3.28,27,3.23,7,124.24,70.73,26.76,78.28,-1
21525,>NT_033777.3:12215397-12215997,2.45,32,2.85,10,120.43,54.39,23.11,55.91,-1
21526,>NT_033779.5:8430786-8431386,3.77,2,3.77,42,94.49,70.72,40.12,50.7,-1
21527,>NT_033779.5:5040492-5041092,3.2,25,3.28,23,82.36,55.61,26.1,84.04,-1
21528,>NT_037436.4:24757736-24758336,3.49,16,3.28,0,125.22,78.77,28.14,79.09,-1
21529,>NT_033777.3:24799667-24800267,3.53,5,3.61,19,91.6,75.67,40.55,86.49,-1
21530,>NT_037436.4:12911729-12912329,3.61,15,3.74,13,72.58,80.76,38.53,97.51,-1
21531,>NT_033779.5:12107133-12107733,3.61,21,3.53,15,80.82,78.62,38.33,99.7,-1
21532,>NT_033777.3:31846680-31847280,3.61,16,2.75,42,106.32,86.25,29.99,58.58,-1
21533,>NT_037436.4:8971077-8971677,3.67,33,3.22,18,114.99,87.47,31.49,77.35,-1
21534,>NT_033777.3:13966775-13967375,3.2,19,3.57,43,98.39,64.73,24.76,55.99,-1
21535,>NT_033777.3:17392972-17393572,3.61,28,3.29,18,97.02,69.52,29.94,78.72,-1
21536,>NT_033778.4:12171544-12172144,3.57,28,3.49,42,90.88,67.3,34.88,86.24,-1
21537,>NT_033777.3:29251532-29252132,3.43,26,3.67,35,103.71,78.85,33.07,88.54,-1
21538,>NT_033777.3:22408296-22408896,2.96,10,3.12,42,89.46,63.74,29.92,85.56,-1
21539,>NC_004354.4:15945603-15946203,3.57,17,3.28,42,93.26,91.95,42.44,72.3,-1
21540,>NT_037436.4:16378673-16379273,3.61,11,3.37,7,108.49,72.9,25.96,87.31,-1
21541,>NT_033777.3:14660809-14661409,2.92,0,3.26,0,93.59,68.22,35.92,91.92,-1
21542,>NT_033777.3:6251236-6251836,3.23,8,3.67,42,108.99,69.67,36.53,84.42,-1
21543,>NC_004354.4:16444693-16445293,3.98,33,2.49,42,90.57,76.84,34.41,44.06,-1
21544,>NT_033777.3:30056472-30057072,3.26,0,3.24,28,112.36,68.36,33.57,79.32,-1
21545,>NC_004354.4:3506868-3507468,3.5,14,3.49,2,113.98,81.4,39.12,101.79,-1
21546,>NT_033779.5:15942602-15943202,3.98,6,3.98,42,114.63,75.8,34.68,78.78,-1
21547,>NT_033777.3:6897365-6897965,3.74,27,3.98,42,123.09,97.22,50.81,88.75,-1
21548,>NC_004354.4:13718476-13719076,3.61,7,3.5,42,97.83,77.68,40.84,77.15,-1
21549,>NT_033778.4:17800299-17800899,3.98,10,3.36,25,122.43,93.98,30.91,92.83,-1
21550,>NT_033777.3:19045330-19045930,3.26,9,2.44,2,114.01,66.71,23.86,56.44,-1
21551,>NC_004354.4:6526039-6526639,3.28,30,2.9,42,84.75,70.14,34.07,78.66,-1
21552,>NT_033777.3:20806599-20807199,2.84,27,3.98,35,106.99,60.48,41.57,132.93,-1
21553,>NT_033779.5:10847411-10848011,3.77,2,3.37,32,140.88,90.88,46.58,89.76,-1
21554,>NT_033777.3:24034091-24034691,3.2,18,2.66,43,96.08,72.97,30.76,63.68,-1
21555,>NT_033778.4:11241445-11242045,3.98,6,3.77,41,92.46,90.97,47.91,61.62,-1
21556,>NT_033777.3:4466166-4466766,3.28,14,3.28,18,93.41,79.58,30.99,78.19,-1
21557,>NT_033777.3:13298275-13298875,3.61,17,2.94,6,91.13,79.07,30.64,79.85,-1
21558,>NT_037436.4:9412827-9413427,2.55,29,2.79,6,103.14,64.48,26.24,68.69,-1
21559,>NT_033778.4:23966457-23967057,3.5,20,3.18,42,111.98,62.71,36.29,75.47,-1
21560,>NT_037436.4:5564771-5565371,2.89,10,3.5,31,125.28,48.17,12.12,81.52,-1
21561,>NC_004354.4:19176594-19177194,3.61,11,2.96,42,87.01,78.92,39.48,86.7,-1
21562,>NT_033779.5:816694-817294,3.98,2,3.14,41,82.6,93.57,46.6,67.14,-1
21563,>NC_004354.4:13195783-13196383,3.2,22,3.67,1,103.2,80.26,30.89,78.1,-1
21564,>NT_033777.3:6387463-6388063,2.62,21,3.98,6,120.79,62.22,22.86,102.86,-1
21565,>NT_037436.4:16354732-16355332,3.49,17,2.06,43,81.16,65.33,21.9,43.56,-1
21566,>NT_033779.5:11988579-11989179,3.77,29,2.63,32,108.7,89.2,30.55,69.07,-1
21567,>NT_033777.3:19423433-19424033,3.5,20,3.14,23,88.03,44.21,20.52,86.23,-1
21568,>NT_037436.4:17264686-17265286,3.53,0,3.2,34,97.63,68.62,30.39,60.59,-1
21569,>NT_037436.4:11496093-11496693,3.61,7,3.5,8,74.66,79.87,24.1,84.13,-1
21570,>NT_033777.3:24284030-24284630,3.36,27,3.98,28,129.69,77.81,44.01,104.81,-1
21571,>NT_033779.5:13773590-13774190,3.77,34,2.54,10,111.11,92.07,28.53,62.57,-1
21572,>NC_004354.4:13210945-13211545,3.77,0,3.98,39,84.68,91.99,51.05,97.09,-1
21573,>NT_033778.4:7396527-7397127,3.37,1,3.61,14,118.36,81.5,35.45,79.13,-1
21574,>NT_033779.5:20082399-20082999,2.63,30,3.77,5,78.39,65.79,34.5,125.21,-1
21575,>NC_004354.4:16638647-16639247,3.22,18,3.36,21,99.92,60.22,31.05,72.62,-1
21576,>NT_033778.4:8904597-8905197,3.12,34,3.24,13,87.16,68.02,30.92,81.05,-1
21577,>NC_004354.4:6687327-6687927,3.57,6,3.61,41,77.89,65.5,48.28,71.97,-1
21578,>NT_037436.4:14075802-14076402,3.61,16,2.83,30,94.09,71.44,21.58,76.35,-1
21579,>NT_033778.4:12302269-12302869,2.72,17,3.57,33,117.21,42.97,23.26,81.51,-1
21580,>NT_037436.4:6753735-6754335,3.77,26,3.26,1,89.8,85.8,33.54,75.69,-1
21581,>NT_037436.4:13356294-13356894,3.98,6,3.74,43,85.34,67.81,44.82,58.81,-1
21582,>NT_033778.4:4829635-4830235,2.6,13,2.62,15,115.82,53.51,19.04,58.46,-1
21583,>NT_033777.3:4227074-4227674,3.18,11,3.98,42,113.55,69.7,41.45,78.08,-1
21584,>NT_037436.4:7895560-7896160,3.74,25,3.5,42,108.24,80.36,32.8,76.28,-1
21585,>NT_033779.5:22127964-22128564,3.29,9,3.98,41,76.01,80.67,42.57,90.14,-1
21586,>NC_004354.4:19969028-19969628,3.29,2,3.07,38,121.75,55.14,33.79,74.9,-1
21587,>NT_037436.4:17619871-17620471,3.43,23,3.26,27,63.26,56.27,21.5,69.66,-1
21588,>NC_004354.4:10235539-10236139,3.77,22,3.46,23,139.89,69.75,27.12,97.38,-1
21589,>NC_004354.4:14835927-14836527,3.2,18,3.49,30,140.73,70.2,23.64,100.42,-1
21590,>NT_037436.4:21521813-21522413,3.57,29,3.24,16,104.63,65.83,26.0,68.68,-1
21591,>NT_033779.5:7646904-7647504,3.29,18,3.46,36,112.3,70.19,38.25,111.58,-1
21592,>NT_033777.3:13268906-13269506,3.67,14,3.43,0,115.33,77.86,22.79,69.78,-1
21593,>NC_004353.4:1225684-1226284,3.67,16,3.46,13,97.29,79.25,36.49,86.62,-1
21594,>NC_004354.4:15731081-15731681,3.36,20,3.57,39,114.03,76.08,32.73,83.38,-1
21595,>NT_033777.3:25283154-25283754,3.67,4,2.43,42,91.46,67.17,36.05,64.49,-1
21596,>NT_037436.4:4900570-4901170,3.24,28,2.71,23,86.55,57.74,25.17,69.4,-1
21597,>NT_033779.5:7723200-7723800,3.2,19,3.98,37,86.5,75.69,24.37,94.52,-1
